location_name,date,rainfall_mm_24h,river_discharge_m3s,risk_level,label_source
"Nairobi, Kenya",1996-09-24,0.0,,low,default_low_unconfirmed
"Nairobi, Kenya",1996-09-25,0.0,,low,default_low_unconfirmed
"Nairobi, Kenya",1996-09-26,0.4,,low,default_low_unconfirmed
"Nairobi, Kenya",1996-09-27,0.3,,low,default_low_unconfirmed
"Nairobi, Kenya",1996-09-28,0.1,,low,default_low_unconfirmed
"Nairobi, Kenya",1996-09-29,0.2,,low,default_low_unconfirmed
"Nairobi, Kenya",1996-09-30,0.0,,low,default_low_unconfirmed
"Nairobi, Kenya",1996-10-01,0.0,,low,default_low_unconfirmed
"Nairobi, Kenya",1996-10-02,0.3,,low,default_low_unconfirmed
"Nairobi, Kenya",1996-10-03,0.0,,low,default_low_unconfirmed
"Nairobi, Kenya",1996-10-04,0.0,,low,default_low_unconfirmed
"Nairobi, Kenya",1996-10-05,0.1,,low,default_low_unconfirmed
"Nairobi, Kenya",1996-10-06,0.1,,low,default_low_unconfirmed
"Nairobi, Kenya",1996-10-07,0.0,,low,default_low_unconfirmed
"Nairobi, Kenya",1996-10-08,0.0,,low,default_low_unconfirmed
"Nairobi, Kenya",1996-10-09,0.8,,low,default_low_unconfirmed
"Nairobi, Kenya",1996-10-10,0.7,,low,default_low_unconfirmed
"Nairobi, Kenya",1996-10-11,0.0,,low,default_low_unconfirmed
"Nairobi, Kenya",1996-10-12,0.0,,low,default_low_unconfirmed
"Nairobi, Kenya",1996-10-13,0.0,,low,default_low_unconfirmed
"Nairobi, Kenya",1996-10-14,0.1,,low,default_low_unconfirmed
"Nairobi, Kenya",1996-10-15,0.1,,low,default_low_unconfirmed
"Nairobi, Kenya",1996-10-16,0.2,,low,default_low_unconfirmed
"Nairobi, Kenya",1996-10-17,0.0,,low,default_low_unconfirmed
"Nairobi, Kenya",1996-10-18,0.0,,low,default_low_unconfirmed
"Nairobi, Kenya",1996-10-19,0.0,,low,default_low_unconfirmed
"Nairobi, Kenya",1996-10-20,0.0,,low,default_low_unconfirmed
"Nairobi, Kenya",1996-10-21,0.5,,low,default_low_unconfirmed
"Nairobi, Kenya",1996-10-22,0.0,,low,default_low_unconfirmed
"Nairobi, Kenya",1996-10-23,0.1,,low,default_low_unconfirmed
"Nairobi, Kenya",1996-10-24,0.0,,low,default_low_unconfirmed
"Nairobi, Kenya",1996-10-25,0.0,,low,default_low_unconfirmed
"Nairobi, Kenya",1996-10-26,0.0,,low,default_low_unconfirmed
"Nairobi, Kenya",1996-10-27,0.0,,low,default_low_unconfirmed
"Nairobi, Kenya",1996-10-28,0.0,,low,default_low_unconfirmed
"Nairobi, Kenya",1996-10-29,0.2,,low,default_low_unconfirmed
"Nairobi, Kenya",1996-10-30,0.0,,low,default_low_unconfirmed
"Nairobi, Kenya",1996-10-31,0.3,,low,default_low_unconfirmed
"Nairobi, Kenya",1996-11-01,0.0,,low,default_low_unconfirmed
"Nairobi, Kenya",1996-11-02,0.3,,low,default_low_unconfirmed
"Nairobi, Kenya",1996-11-03,0.4,,low,default_low_unconfirmed
"Nairobi, Kenya",1996-11-04,2.2,,low,default_low_unconfirmed
"Nairobi, Kenya",1996-11-05,14.6,,low,default_low_unconfirmed
"Nairobi, Kenya",1996-11-06,1.4,,low,default_low_unconfirmed
"Nairobi, Kenya",1996-11-07,1.3,,low,default_low_unconfirmed
"Nairobi, Kenya",1996-11-08,0.9,,low,default_low_unconfirmed
"Nairobi, Kenya",1996-11-09,0.3,,low,default_low_unconfirmed
"Nairobi, Kenya",1996-11-10,2.0,,low,default_low_unconfirmed
"Nairobi, Kenya",1996-11-11,7.0,,low,default_low_unconfirmed
"Nairobi, Kenya",1996-11-12,4.4,,low,default_low_unconfirmed
"Nairobi, Kenya",1996-11-13,2.4,,low,default_low_unconfirmed
"Nairobi, Kenya",1996-11-14,11.2,,low,default_low_unconfirmed
"Nairobi, Kenya",1996-11-15,3.0,,low,default_low_unconfirmed
"Nairobi, Kenya",1996-11-16,1.5,,low,default_low_unconfirmed
"Nairobi, Kenya",1996-11-17,0.1,,low,default_low_unconfirmed
"Nairobi, Kenya",1996-11-18,0.1,,low,default_low_unconfirmed
"Nairobi, Kenya",1996-11-19,11.0,,low,default_low_unconfirmed
"Nairobi, Kenya",1996-11-20,3.1,,low,default_low_unconfirmed
"Nairobi, Kenya",1996-11-21,18.4,,low,default_low_unconfirmed
"Nairobi, Kenya",1996-11-22,2.6,,low,default_low_unconfirmed
"Nairobi, Kenya",1996-11-23,1.1,,low,default_low_unconfirmed
"Nairobi, Kenya",1996-11-24,2.2,,low,default_low_unconfirmed
"Nairobi, Kenya",1996-11-25,2.3,,low,default_low_unconfirmed
"Nairobi, Kenya",1996-11-26,2.3,,low,default_low_unconfirmed
"Nairobi, Kenya",1996-11-27,9.8,,low,default_low_unconfirmed
"Nairobi, Kenya",1996-11-28,8.5,,low,default_low_unconfirmed
"Nairobi, Kenya",1996-11-29,7.6,,low,default_low_unconfirmed
"Nairobi, Kenya",1996-11-30,3.2,,low,default_low_unconfirmed
"Nairobi, Kenya",1996-12-01,1.0,,low,default_low_unconfirmed
"Nairobi, Kenya",1996-12-02,0.0,,low,default_low_unconfirmed
"Nairobi, Kenya",1996-12-03,0.1,,low,default_low_unconfirmed
"Nairobi, Kenya",1996-12-04,0.1,,low,default_low_unconfirmed
"Nairobi, Kenya",1996-12-05,0.7,,low,default_low_unconfirmed
"Nairobi, Kenya",1996-12-06,0.2,,low,default_low_unconfirmed
"Nairobi, Kenya",1996-12-07,1.2,,low,default_low_unconfirmed
"Nairobi, Kenya",1996-12-08,0.1,,low,default_low_unconfirmed
"Nairobi, Kenya",1996-12-09,0.7,,low,default_low_unconfirmed
"Nairobi, Kenya",1996-12-10,0.0,,low,default_low_unconfirmed
"Nairobi, Kenya",1996-12-11,0.7,,low,default_low_unconfirmed
"Nairobi, Kenya",1996-12-12,0.7,,low,default_low_unconfirmed
"Nairobi, Kenya",1996-12-13,0.0,,low,default_low_unconfirmed
"Nairobi, Kenya",1996-12-14,1.5,,low,default_low_unconfirmed
"Nairobi, Kenya",1996-12-15,0.2,,low,default_low_unconfirmed
"Nairobi, Kenya",1996-12-16,0.6,,low,default_low_unconfirmed
"Nairobi, Kenya",1996-12-17,0.1,,low,default_low_unconfirmed
"Nairobi, Kenya",1996-12-18,0.0,,low,default_low_unconfirmed
"Nairobi, Kenya",1996-12-19,0.0,,low,default_low_unconfirmed
"Nairobi, Kenya",1996-12-20,0.0,,low,default_low_unconfirmed
"Nairobi, Kenya",1996-12-21,0.0,,low,default_low_unconfirmed
"Nairobi, Kenya",1996-12-22,0.2,,low,default_low_unconfirmed
"Nairobi, Kenya",1996-12-23,0.9,,low,default_low_unconfirmed
"Nairobi, Kenya",1996-12-24,0.0,,low,default_low_unconfirmed
"Nairobi, Kenya",1996-12-25,0.2,,low,default_low_unconfirmed
"Nairobi, Kenya",1996-12-26,0.3,,low,default_low_unconfirmed
"Nairobi, Kenya",1996-12-27,0.0,,low,default_low_unconfirmed
"Nairobi, Kenya",1996-12-28,0.0,,low,default_low_unconfirmed
"Nairobi, Kenya",1996-12-29,0.3,,low,default_low_unconfirmed
"Nairobi, Kenya",1996-12-30,0.0,,low,default_low_unconfirmed
"Nairobi, Kenya",1996-12-31,0.0,,low,default_low_unconfirmed
"Nairobi, Kenya",1997-01-01,0.2,0.03,low,default_low_unconfirmed
"Nairobi, Kenya",1997-01-02,0.0,0.03,low,default_low_unconfirmed
"Nairobi, Kenya",1997-01-03,1.3,0.19,low,default_low_unconfirmed
"Nairobi, Kenya",1997-01-04,0.4,0.19,low,default_low_unconfirmed
"Nairobi, Kenya",1997-01-05,0.1,0.14,low,default_low_unconfirmed
"Nairobi, Kenya",1997-01-06,0.4,0.11,low,default_low_unconfirmed
"Nairobi, Kenya",1997-01-07,1.0,0.2,low,default_low_unconfirmed
"Nairobi, Kenya",1997-01-08,0.2,0.19,low,default_low_unconfirmed
"Nairobi, Kenya",1997-01-09,0.0,0.12,low,default_low_unconfirmed
"Nairobi, Kenya",1997-01-10,0.1,0.09,low,default_low_unconfirmed
"Nairobi, Kenya",1997-01-11,0.2,0.08,low,default_low_unconfirmed
"Nairobi, Kenya",1997-01-12,0.0,0.06,low,default_low_unconfirmed
"Nairobi, Kenya",1997-01-13,0.0,0.06,low,default_low_unconfirmed
"Nairobi, Kenya",1997-01-14,0.0,0.05,low,default_low_unconfirmed
"Nairobi, Kenya",1997-01-15,0.0,0.05,low,default_low_unconfirmed
"Nairobi, Kenya",1997-01-16,0.7,0.03,low,default_low_unconfirmed
"Nairobi, Kenya",1997-01-17,0.0,0.03,low,default_low_unconfirmed
"Nairobi, Kenya",1997-01-18,0.0,0.03,low,default_low_unconfirmed
"Nairobi, Kenya",1997-01-19,0.0,0.02,low,default_low_unconfirmed
"Nairobi, Kenya",1997-01-20,0.0,0.02,low,default_low_unconfirmed
"Nairobi, Kenya",1997-01-21,0.0,0.02,low,default_low_unconfirmed
"Nairobi, Kenya",1997-01-22,0.0,0.02,low,default_low_unconfirmed
"Nairobi, Kenya",1997-01-23,0.0,0.02,low,default_low_unconfirmed
"Nairobi, Kenya",1997-01-24,0.4,0.02,low,default_low_unconfirmed
"Nairobi, Kenya",1997-01-25,0.0,0.02,low,default_low_unconfirmed
"Nairobi, Kenya",1997-01-26,0.1,0.0,low,default_low_unconfirmed
"Nairobi, Kenya",1997-01-27,0.0,0.0,low,default_low_unconfirmed
"Nairobi, Kenya",1997-01-28,0.0,0.0,low,default_low_unconfirmed
"Nairobi, Kenya",1997-01-29,0.0,0.0,low,default_low_unconfirmed
"Nairobi, Kenya",1997-01-30,0.0,0.0,low,default_low_unconfirmed
"Nairobi, Kenya",1997-01-31,0.0,0.0,low,default_low_unconfirmed
"Nairobi, Kenya",1997-02-01,0.0,0.0,low,default_low_unconfirmed
"Nairobi, Kenya",1997-02-02,0.0,0.0,low,default_low_unconfirmed
"Nairobi, Kenya",1997-02-03,0.0,0.0,low,default_low_unconfirmed
"Nairobi, Kenya",1997-02-04,0.0,0.0,low,default_low_unconfirmed
"Nairobi, Kenya",1997-02-05,0.0,0.0,low,default_low_unconfirmed
"Nairobi, Kenya",1997-02-06,0.0,0.0,low,default_low_unconfirmed
"Nairobi, Kenya",1997-02-07,0.0,0.0,low,default_low_unconfirmed
"Nairobi, Kenya",1997-02-08,0.0,0.0,low,default_low_unconfirmed
"Nairobi, Kenya",1997-02-09,0.0,0.0,low,default_low_unconfirmed
"Nairobi, Kenya",1997-02-10,0.0,0.0,low,default_low_unconfirmed
"Nairobi, Kenya",1997-02-11,0.0,0.0,low,default_low_unconfirmed
"Nairobi, Kenya",1997-02-12,0.0,0.0,low,default_low_unconfirmed
"Nairobi, Kenya",1997-02-13,0.0,0.0,low,default_low_unconfirmed
"Nairobi, Kenya",1997-02-14,0.0,0.0,low,default_low_unconfirmed
"Nairobi, Kenya",1997-02-15,0.0,0.0,low,default_low_unconfirmed
"Nairobi, Kenya",1997-02-16,0.0,0.0,low,default_low_unconfirmed
"Nairobi, Kenya",1997-02-17,0.0,0.0,low,default_low_unconfirmed
"Nairobi, Kenya",1997-02-18,0.0,0.0,low,default_low_unconfirmed
"Nairobi, Kenya",1997-02-19,0.1,0.0,low,default_low_unconfirmed
"Nairobi, Kenya",1997-02-20,0.0,0.0,low,default_low_unconfirmed
"Nairobi, Kenya",1997-02-21,0.0,0.0,low,default_low_unconfirmed
"Nairobi, Kenya",1997-02-22,0.0,0.0,low,default_low_unconfirmed
"Nairobi, Kenya",1997-02-23,0.0,0.0,low,default_low_unconfirmed
"Nairobi, Kenya",1997-02-24,0.0,0.0,low,default_low_unconfirmed
"Nairobi, Kenya",1997-02-25,0.0,0.0,low,default_low_unconfirmed
"Nairobi, Kenya",1997-02-26,0.0,0.0,low,default_low_unconfirmed
"Nairobi, Kenya",1997-02-27,0.0,0.0,low,default_low_unconfirmed
"Nairobi, Kenya",1997-02-28,0.0,0.0,low,default_low_unconfirmed
"Nairobi, Kenya",1997-03-01,0.2,0.0,low,default_low_unconfirmed
"Nairobi, Kenya",1997-03-02,0.1,0.0,low,default_low_unconfirmed
"Nairobi, Kenya",1997-03-03,0.0,0.0,low,default_low_unconfirmed
"Nairobi, Kenya",1997-03-04,0.0,0.0,low,default_low_unconfirmed
"Nairobi, Kenya",1997-03-05,0.0,0.0,low,default_low_unconfirmed
"Nairobi, Kenya",1997-03-06,0.0,0.0,low,default_low_unconfirmed
"Nairobi, Kenya",1997-03-07,0.0,0.0,low,default_low_unconfirmed
"Nairobi, Kenya",1997-03-08,0.7,0.03,low,default_low_unconfirmed
"Nairobi, Kenya",1997-03-09,0.3,0.03,low,default_low_unconfirmed
"Nairobi, Kenya",1997-03-10,0.1,0.03,low,default_low_unconfirmed
"Nairobi, Kenya",1997-03-11,0.1,0.03,low,default_low_unconfirmed
"Nairobi, Kenya",1997-03-12,0.2,0.03,low,default_low_unconfirmed
"Nairobi, Kenya",1997-03-13,0.0,0.0,low,default_low_unconfirmed
"Nairobi, Kenya",1997-03-14,0.0,0.0,low,default_low_unconfirmed
"Nairobi, Kenya",1997-03-15,0.0,0.0,low,default_low_unconfirmed
"Nairobi, Kenya",1997-03-16,0.6,0.0,low,default_low_unconfirmed
"Nairobi, Kenya",1997-03-17,0.0,0.0,low,default_low_unconfirmed
"Nairobi, Kenya",1997-03-18,0.0,0.0,low,default_low_unconfirmed
"Nairobi, Kenya",1997-03-19,0.8,0.03,low,default_low_unconfirmed
"Nairobi, Kenya",1997-03-20,0.3,0.03,low,default_low_unconfirmed
"Nairobi, Kenya",1997-03-21,0.0,0.03,low,default_low_unconfirmed
"Nairobi, Kenya",1997-03-22,0.0,0.03,low,default_low_unconfirmed
"Nairobi, Kenya",1997-03-23,0.3,0.0,low,default_low_unconfirmed
"Nairobi, Kenya",1997-03-24,1.8,0.78,low,default_low_unconfirmed
"Nairobi, Kenya",1997-03-25,1.4,1.34,low,default_low_unconfirmed
"Nairobi, Kenya",1997-03-26,0.2,0.94,low,default_low_unconfirmed
"Nairobi, Kenya",1997-03-27,1.2,0.78,low,default_low_unconfirmed
"Nairobi, Kenya",1997-03-28,0.8,0.69,low,default_low_unconfirmed
"Nairobi, Kenya",1997-03-29,3.2,3.22,low,default_low_unconfirmed
"Nairobi, Kenya",1997-03-30,14.3,15.56,low,default_low_unconfirmed
"Nairobi, Kenya",1997-03-31,7.8,15.48,low,default_low_unconfirmed
"Nairobi, Kenya",1997-04-01,1.7,8.31,low,default_low_unconfirmed
"Nairobi, Kenya",1997-04-02,0.5,3.79,low,default_low_unconfirmed
"Nairobi, Kenya",1997-04-03,2.8,3.75,low,default_low_unconfirmed
"Nairobi, Kenya",1997-04-04,21.2,27.25,low,default_low_unconfirmed
"Nairobi, Kenya",1997-04-05,12.4,26.61,low,default_low_unconfirmed
"Nairobi, Kenya",1997-04-06,19.2,43.06,low,default_low_unconfirmed
"Nairobi, Kenya",1997-04-07,17.4,42.55,low,default_low_unconfirmed
"Nairobi, Kenya",1997-04-08,5.6,26.42,low,default_low_unconfirmed
"Nairobi, Kenya",1997-04-09,17.4,39.46,low,default_low_unconfirmed
"Nairobi, Kenya",1997-04-10,17.3,42.45,low,default_low_unconfirmed
"Nairobi, Kenya",1997-04-11,9.5,31.58,low,default_low_unconfirmed
"Nairobi, Kenya",1997-04-12,2.3,18.41,low,default_low_unconfirmed
"Nairobi, Kenya",1997-04-13,4.7,15.79,low,default_low_unconfirmed
"Nairobi, Kenya",1997-04-14,2.1,11.56,low,default_low_unconfirmed
"Nairobi, Kenya",1997-04-15,1.8,8.84,low,default_low_unconfirmed
"Nairobi, Kenya",1997-04-16,1.5,7.15,low,default_low_unconfirmed
"Nairobi, Kenya",1997-04-17,0.3,5.31,low,default_low_unconfirmed
"Nairobi, Kenya",1997-04-18,1.3,4.78,low,default_low_unconfirmed
"Nairobi, Kenya",1997-04-19,0.4,3.75,low,default_low_unconfirmed
"Nairobi, Kenya",1997-04-20,0.7,3.32,low,default_low_unconfirmed
"Nairobi, Kenya",1997-04-21,10.3,13.09,low,default_low_unconfirmed
"Nairobi, Kenya",1997-04-22,12.1,21.96,low,default_low_unconfirmed
"Nairobi, Kenya",1997-04-23,8.0,21.08,low,default_low_unconfirmed
"Nairobi, Kenya",1997-04-24,15.5,35.48,low,default_low_unconfirmed
"Nairobi, Kenya",1997-04-25,14.4,44.29,low,default_low_unconfirmed
"Nairobi, Kenya",1997-04-26,11.1,41.85,low,default_low_unconfirmed
"Nairobi, Kenya",1997-04-27,4.8,27.97,low,default_low_unconfirmed
"Nairobi, Kenya",1997-04-28,0.3,16.46,low,default_low_unconfirmed
"Nairobi, Kenya",1997-04-29,7.1,19.04,low,default_low_unconfirmed
"Nairobi, Kenya",1997-04-30,8.4,24.35,low,default_low_unconfirmed
"Nairobi, Kenya",1997-05-01,9.4,31.28,low,default_low_unconfirmed
"Nairobi, Kenya",1997-05-02,9.4,32.65,low,default_low_unconfirmed
"Nairobi, Kenya",1997-05-03,6.4,27.18,low,default_low_unconfirmed
"Nairobi, Kenya",1997-05-04,1.0,17.49,low,default_low_unconfirmed
"Nairobi, Kenya",1997-05-05,19.8,51.48,low,default_low_unconfirmed
"Nairobi, Kenya",1997-05-06,4.8,34.56,low,default_low_unconfirmed
"Nairobi, Kenya",1997-05-07,6.9,27.18,low,default_low_unconfirmed
"Nairobi, Kenya",1997-05-08,0.0,17.37,low,default_low_unconfirmed
"Nairobi, Kenya",1997-05-09,0.5,12.18,low,default_low_unconfirmed
"Nairobi, Kenya",1997-05-10,3.6,12.37,low,default_low_unconfirmed
"Nairobi, Kenya",1997-05-11,6.8,18.01,low,default_low_unconfirmed
"Nairobi, Kenya",1997-05-12,8.5,25.79,low,default_low_unconfirmed
"Nairobi, Kenya",1997-05-13,2.5,18.86,low,default_low_unconfirmed
"Nairobi, Kenya",1997-05-14,0.0,12.46,low,default_low_unconfirmed
"Nairobi, Kenya",1997-05-15,2.1,10.53,low,default_low_unconfirmed
"Nairobi, Kenya",1997-05-16,7.1,15.94,low,default_low_unconfirmed
"Nairobi, Kenya",1997-05-17,1.2,12.34,low,default_low_unconfirmed
"Nairobi, Kenya",1997-05-18,0.0,8.53,low,default_low_unconfirmed
"Nairobi, Kenya",1997-05-19,0.0,6.21,low,default_low_unconfirmed
"Nairobi, Kenya",1997-05-20,0.0,4.78,low,default_low_unconfirmed
"Nairobi, Kenya",1997-05-21,0.2,3.75,low,default_low_unconfirmed
"Nairobi, Kenya",1997-05-22,1.6,4.25,low,default_low_unconfirmed
"Nairobi, Kenya",1997-05-23,3.0,5.62,low,default_low_unconfirmed
"Nairobi, Kenya",1997-05-24,1.0,4.97,low,default_low_unconfirmed
"Nairobi, Kenya",1997-05-25,0.0,3.62,low,default_low_unconfirmed
"Nairobi, Kenya",1997-05-26,0.0,2.56,low,default_low_unconfirmed
"Nairobi, Kenya",1997-05-27,0.0,1.84,low,default_low_unconfirmed
"Nairobi, Kenya",1997-05-28,0.2,1.31,low,default_low_unconfirmed
"Nairobi, Kenya",1997-05-29,0.5,1.09,low,default_low_unconfirmed
"Nairobi, Kenya",1997-05-30,0.0,0.87,low,default_low_unconfirmed
"Nairobi, Kenya",1997-05-31,0.0,0.59,low,default_low_unconfirmed
"Nairobi, Kenya",1997-06-01,1.0,1.03,low,default_low_unconfirmed
"Nairobi, Kenya",1997-06-02,0.0,0.97,low,default_low_unconfirmed
"Nairobi, Kenya",1997-06-03,0.9,0.85,low,default_low_unconfirmed
"Nairobi, Kenya",1997-06-04,0.0,0.63,low,default_low_unconfirmed
"Nairobi, Kenya",1997-06-05,0.0,0.44,low,default_low_unconfirmed
"Nairobi, Kenya",1997-06-06,0.6,0.41,low,default_low_unconfirmed
"Nairobi, Kenya",1997-06-07,1.4,0.78,low,default_low_unconfirmed
"Nairobi, Kenya",1997-06-08,1.8,1.38,low,default_low_unconfirmed
"Nairobi, Kenya",1997-06-09,3.4,3.79,low,default_low_unconfirmed
"Nairobi, Kenya",1997-06-10,0.0,2.56,low,default_low_unconfirmed
"Nairobi, Kenya",1997-06-11,0.5,1.53,low,default_low_unconfirmed
"Nairobi, Kenya",1997-06-12,0.0,0.94,low,default_low_unconfirmed
"Nairobi, Kenya",1997-06-13,0.6,0.69,low,default_low_unconfirmed
"Nairobi, Kenya",1997-06-14,1.5,1.25,low,default_low_unconfirmed
"Nairobi, Kenya",1997-06-15,0.2,1.06,low,default_low_unconfirmed
"Nairobi, Kenya",1997-06-16,17.4,26.35,low,default_low_unconfirmed
"Nairobi, Kenya",1997-06-17,15.3,38.9,low,default_low_unconfirmed
"Nairobi, Kenya",1997-06-18,7.0,27.05,low,default_low_unconfirmed
"Nairobi, Kenya",1997-06-19,5.4,20.13,low,default_low_unconfirmed
"Nairobi, Kenya",1997-06-20,2.2,13.55,low,default_low_unconfirmed
"Nairobi, Kenya",1997-06-21,0.3,8.57,low,default_low_unconfirmed
"Nairobi, Kenya",1997-06-22,0.3,5.92,low,default_low_unconfirmed
"Nairobi, Kenya",1997-06-23,0.0,4.47,low,default_low_unconfirmed
"Nairobi, Kenya",1997-06-24,0.2,3.49,low,default_low_unconfirmed
"Nairobi, Kenya",1997-06-25,0.0,2.77,low,default_low_unconfirmed
"Nairobi, Kenya",1997-06-26,0.4,2.11,low,default_low_unconfirmed
"Nairobi, Kenya",1997-06-27,0.4,1.61,low,default_low_unconfirmed
"Nairobi, Kenya",1997-06-28,0.6,1.33,low,default_low_unconfirmed
"Nairobi, Kenya",1997-06-29,10.2,10.8,low,default_low_unconfirmed
"Nairobi, Kenya",1997-06-30,12.4,24.53,low,default_low_unconfirmed
"Nairobi, Kenya",1997-07-01,0.0,13.55,low,default_low_unconfirmed
"Nairobi, Kenya",1997-07-02,0.9,8.02,low,default_low_unconfirmed
"Nairobi, Kenya",1997-07-03,2.3,7.18,low,default_low_unconfirmed
"Nairobi, Kenya",1997-07-04,0.1,5.07,low,default_low_unconfirmed
"Nairobi, Kenya",1997-07-05,0.0,3.5,low,default_low_unconfirmed
"Nairobi, Kenya",1997-07-06,0.0,2.44,low,default_low_unconfirmed
"Nairobi, Kenya",1997-07-07,0.0,1.74,low,default_low_unconfirmed
"Nairobi, Kenya",1997-07-08,4.0,4.46,low,default_low_unconfirmed
"Nairobi, Kenya",1997-07-09,0.4,3.61,low,default_low_unconfirmed
"Nairobi, Kenya",1997-07-10,0.1,2.4,low,default_low_unconfirmed
"Nairobi, Kenya",1997-07-11,0.3,1.64,low,default_low_unconfirmed
"Nairobi, Kenya",1997-07-12,0.2,1.16,low,default_low_unconfirmed
"Nairobi, Kenya",1997-07-13,0.2,0.81,low,default_low_unconfirmed
"Nairobi, Kenya",1997-07-14,0.0,0.59,low,default_low_unconfirmed
"Nairobi, Kenya",1997-07-15,0.5,0.52,low,default_low_unconfirmed
"Nairobi, Kenya",1997-07-16,1.0,0.56,low,default_low_unconfirmed
"Nairobi, Kenya",1997-07-17,0.1,0.52,low,default_low_unconfirmed
"Nairobi, Kenya",1997-07-18,0.0,0.37,low,default_low_unconfirmed
"Nairobi, Kenya",1997-07-19,0.0,0.28,low,default_low_unconfirmed
"Nairobi, Kenya",1997-07-20,0.0,0.22,low,default_low_unconfirmed
"Nairobi, Kenya",1997-07-21,0.0,0.17,low,default_low_unconfirmed
"Nairobi, Kenya",1997-07-22,0.0,0.16,low,default_low_unconfirmed
"Nairobi, Kenya",1997-07-23,0.1,0.17,low,default_low_unconfirmed
"Nairobi, Kenya",1997-07-24,2.2,1.08,low,default_low_unconfirmed
"Nairobi, Kenya",1997-07-25,8.2,10.07,low,default_low_unconfirmed
"Nairobi, Kenya",1997-07-26,0.0,5.93,low,default_low_unconfirmed
"Nairobi, Kenya",1997-07-27,0.0,3.07,low,default_low_unconfirmed
"Nairobi, Kenya",1997-07-28,0.0,1.74,low,default_low_unconfirmed
"Nairobi, Kenya",1997-07-29,0.0,1.03,low,default_low_unconfirmed
"Nairobi, Kenya",1997-07-30,0.0,0.66,low,default_low_unconfirmed
"Nairobi, Kenya",1997-07-31,0.0,0.45,low,default_low_unconfirmed
"Nairobi, Kenya",1997-08-01,0.0,0.33,low,default_low_unconfirmed
"Nairobi, Kenya",1997-08-02,4.0,2.52,low,default_low_unconfirmed
"Nairobi, Kenya",1997-08-03,16.1,24.59,low,default_low_unconfirmed
"Nairobi, Kenya",1997-08-04,8.5,22.66,low,default_low_unconfirmed
"Nairobi, Kenya",1997-08-05,6.7,19.14,low,default_low_unconfirmed
"Nairobi, Kenya",1997-08-06,0.0,10.67,low,default_low_unconfirmed
"Nairobi, Kenya",1997-08-07,0.3,6.19,low,default_low_unconfirmed
"Nairobi, Kenya",1997-08-08,0.0,4.15,low,default_low_unconfirmed
"Nairobi, Kenya",1997-08-09,0.0,2.97,low,default_low_unconfirmed
"Nairobi, Kenya",1997-08-10,0.3,2.18,low,default_low_unconfirmed
"Nairobi, Kenya",1997-08-11,0.3,1.65,low,default_low_unconfirmed
"Nairobi, Kenya",1997-08-12,0.0,1.25,low,default_low_unconfirmed
"Nairobi, Kenya",1997-08-13,0.0,0.87,low,default_low_unconfirmed
"Nairobi, Kenya",1997-08-14,0.0,0.58,low,default_low_unconfirmed
"Nairobi, Kenya",1997-08-15,0.0,0.39,low,default_low_unconfirmed
"Nairobi, Kenya",1997-08-16,0.0,0.28,low,default_low_unconfirmed
"Nairobi, Kenya",1997-08-17,0.9,0.3,low,default_low_unconfirmed
"Nairobi, Kenya",1997-08-18,0.0,0.28,low,default_low_unconfirmed
"Nairobi, Kenya",1997-08-19,0.0,0.22,low,default_low_unconfirmed
"Nairobi, Kenya",1997-08-20,0.0,0.19,low,default_low_unconfirmed
"Nairobi, Kenya",1997-08-21,0.0,0.16,low,default_low_unconfirmed
"Nairobi, Kenya",1997-08-22,0.0,0.12,low,default_low_unconfirmed
"Nairobi, Kenya",1997-08-23,0.3,0.11,low,default_low_unconfirmed
"Nairobi, Kenya",1997-08-24,0.0,0.09,low,default_low_unconfirmed
"Nairobi, Kenya",1997-08-25,0.0,0.09,low,default_low_unconfirmed
"Nairobi, Kenya",1997-08-26,0.0,0.08,low,default_low_unconfirmed
"Nairobi, Kenya",1997-08-27,0.3,0.08,low,default_low_unconfirmed
"Nairobi, Kenya",1997-08-28,0.5,0.08,low,default_low_unconfirmed
"Nairobi, Kenya",1997-08-29,0.7,0.12,low,default_low_unconfirmed
"Nairobi, Kenya",1997-08-30,0.2,0.14,low,default_low_unconfirmed
"Nairobi, Kenya",1997-08-31,0.0,0.12,low,default_low_unconfirmed
"Nairobi, Kenya",1997-09-01,0.0,0.09,low,default_low_unconfirmed
"Nairobi, Kenya",1997-09-02,0.0,0.08,low,default_low_unconfirmed
"Nairobi, Kenya",1997-09-03,0.0,0.07,low,default_low_unconfirmed
"Nairobi, Kenya",1997-09-04,0.0,0.06,low,default_low_unconfirmed
"Nairobi, Kenya",1997-09-05,0.0,0.05,low,default_low_unconfirmed
"Nairobi, Kenya",1997-09-06,0.0,0.05,low,default_low_unconfirmed
"Nairobi, Kenya",1997-09-07,0.0,0.04,low,default_low_unconfirmed
"Nairobi, Kenya",1997-09-08,0.0,0.03,low,default_low_unconfirmed
"Nairobi, Kenya",1997-09-09,0.0,0.02,low,default_low_unconfirmed
"Nairobi, Kenya",1997-09-10,0.0,0.02,low,default_low_unconfirmed
"Nairobi, Kenya",1997-09-11,0.0,0.01,low,default_low_unconfirmed
"Nairobi, Kenya",1997-09-12,0.0,0.01,low,default_low_unconfirmed
"Nairobi, Kenya",1997-09-13,0.0,0.01,low,default_low_unconfirmed
"Nairobi, Kenya",1997-09-14,0.0,0.01,low,default_low_unconfirmed
